Date,In1,In2,In3,In4,In5,In6,In7,In8,In9,In10,In11,Out
2020-10-07,2078.11,2237.11,81260.85,11276.24,3585.94,39.95,73.82,1883.6,7,76,6,275
2020-10-08,2082.21,2249.37,80909.26,11269.36,3589,41.19,73.54,1888.6,10,71,4,276
2020-10-09,2086.39,2260.77,80556.41,11259.62,3590.71,40.6,73.28,1919.5,15,59,5,274
2020-10-10,2090.63,2271.31,80202.31,11247.01,3591.1,40.22,74.35,1942.62,16,52,4,268
2020-10-11,2094.94,2280.99,79846.94,11231.53,3590.15,40.32,74.35,1945.21,16.5,64.39,13.06,275
2020-10-12,2099.33,2289.82,79490.32,11213.19,3587.87,39.43,73.01,1922.5,15,57,5,253
2020-10-13,2103.78,2297.78,79132.44,11191.98,3584.25,40.2,73.35,1888.5,10,65,2,246
2020-10-14,2108.3,2304.89,78773.3,11167.9,3579.3,41.04,73.62,1901.3,13,55,5,225
2020-10-15,2112.9,2311.14,78412.9,11140.96,3573.01,40.96,73.3,1903.2,11,61,9,218
2020-10-16,2117.56,2316.53,78051.24,11111.15,3565.4,40.88,73.37,1900.8,21,60,8,202
2020-10-17,2122.29,2321.06,77688.33,11078.48,3556.44,40.66,74.35,1902.34,19,72,8,196
2020-10-18,2127.09,2324.73,77324.15,11042.93,3546.15,40.63,74.35,1904.44,15.94,65.18,9,202
2020-10-19,2131.97,2327.55,76958.72,11004.52,3534.53,40.83,73.44,1906.4,13,62,4,187
2020-10-20,2136.91,2329.51,76592.03,10963.25,3521.58,41.46,73.57,1910.4,11,82,9,174
2020-10-21,2141.92,2330.61,76224.08,10919.1,3507.29,40.03,73.65,1924.6,25,55,3,151
2020-10-22,2147,2330.85,75854.87,10872.09,3491.66,40.64,73.68,1901.1,15,71,5,142
2020-10-23,2152.16,2330.23,75484.41,10822.22,3474.71,39.85,73.72,1902,22,79,6,135
2020-10-24,2157.38,2328.75,75112.68,10769.48,3456.41,39.63,74.35,1901.61,10,45,0,127
2020-10-25,2162.67,2326.42,74739.7,10713.87,3436.79,39.3,74.35,1898.65,13.89,62.72,5.06,118
2020-10-26,2168.03,2323.22,74365.46,10655.39,3415.83,38.56,73.82,1902.7,14.35,63.65,5.12,119
2020-10-27,2173.47,2319.17,73989.96,10594.05,3393.53,39.57,73.95,1908.8,1,91,1,116
2020-10-28,2178.97,2314.26,73613.2,10529.84,3369.91,37.39,73.81,1876.2,8,60,4,114
2020-10-29,2184.54,2308.49,73235.18,10462.76,3344.94,36.17,74.44,1865.6,11,77,2,112
2020-10-30,2190.18,2301.87,72855.9,10392.82,3318.65,35.79,74.26,1877.4,18,57,2,109
2020-10-31,2195.89,2294.38,72475.37,10320.01,3291.02,37.43,74.35,1880.61,59,65,2,107
2020-11-01,2201.67,2286.2,72091.56,10245.56,3262.46,37.28,74.35,1880.08,16.59,65.53,4.41,99
2020-11-02,2207.52,2277.97,71696.45,10174.36,3234.62,36.81,74.55,1890.4,1,48,6,100
2020-11-03,2213.45,2269.85,71288.02,10107.65,3207.91,37.66,74.46,1908.5,6,52,4,102
2020-11-04,2219.44,2261.84,70866.26,10045.42,3182.31,39.15,74.66,1894.6,8,60,3,100
2020-11-05,2225.5,2253.95,70431.19,9987.68,3157.84,38.79,74.38,1945.3,14,71,2,93
2020-11-06,2231.63,2246.16,69982.8,9934.41,3134.5,37.14,74.12,1950.3,23,67,3,88
2020-11-07,2237.83,2238.49,69521.08,9885.63,3112.28,38.46,74.35,1912.47,14,63,2,82
2020-11-08,2244.1,2230.93,69046.05,9841.33,3091.18,38.92,74.35,1867.87,15.24,65,3.41,76
2020-11-09,2250.44,2223.49,68557.7,9801.51,3071.21,40.29,73.98,1853.2,10,47,2,74
2020-11-10,2256.85,2216.15,68056.02,9766.18,3052.36,41.36,73.95,1875.4,28,41,7,72
2020-11-11,2263.33,2208.93,67541.03,9735.33,3034.64,41.45,74.28,1860.7,19,65,8,77
2020-11-12,2269.88,2201.81,67012.71,9708.96,3018.04,41.12,74.57,1872.6,24,47,2,74
2020-11-13,2276.5,2194.81,66471.08,9687.07,3002.57,40.13,74.86,1885.7,27,42,9,77
2020-11-16,2296.78,2174.49,64766.25,9648.3,2962.88,41.34,74.49,1887.3,1,7,0,77
2020-11-17,2303.68,2167.94,64171.34,9644.35,2951.9,41.43,74.42,1884.5,6,38,5,77
2020-11-18,2310.65,2161.5,63563.1,9644.87,2942.05,41.82,74.48,1873.5,4,38,2,74
2020-11-19,2317.69,2155.17,62941.55,9649.88,2933.32,41.74,74.42,1861.1,11,42,4,77
2020-11-20,2324.8,2148.95,62306.67,9659.37,2925.71,42.15,74.1,1872.6,12,47,4,77
2020-11-21,2331.98,2142.85,61658.48,9673.34,2919.23,43.23,74.33,1877.6,21,42,1,76
2020-11-22,2339.23,2136.86,60996.96,9691.79,2913.87,43.4,74.33,1866.04,16,49,3.67,77
2020-11-23,2346.55,2130.98,60322.13,9714.73,2909.63,43.06,74.16,1837.8,17,42,6,81
2020-11-24,2353.94,2125.21,59633.97,9742.15,2906.52,44.91,74.24,1804.8,20,53,7,84
2020-11-25,2361.4,2119.55,58932.49,9774.05,2904.53,45.71,73.96,1805.7,18,77,3,81
2020-11-26,2368.93,2114.01,58217.7,9810.44,2903.67,44.12,73.78,1799.39,15.39,49.39,3.89,81
2020-11-27,2376.53,2108.58,57489.58,9851.3,2903.93,45.53,74.05,1781.9,20,64,1,79
2020-11-28,2384.2,2103.26,56748.14,9896.65,2905.32,44.5,74.32,1764.03,18,62,0,77
2020-11-29,2391.94,2098.05,55993.39,9946.48,2907.83,44.69,74.32,1757.88,39,78,0,74
2020-11-30,2399.74,2092.95,55225.31,10000.8,2911.46,45.34,73.94,1775.7,62,130,5,77
2020-12-01,2407.62,2087.94,54453.01,10058.06,2916.01,44.55,74.03,1814.1,19.83,53.44,3.67,77
2020-12-02,2415.57,2082.91,53712.85,10112.16,2920.64,45.28,73.65,1825.7,3,61,6,81
2020-12-03,2423.59,2077.82,53013.93,10161.56,2925.14,45.64,73.66,1836.8,12,55,4,78
2020-12-04,2431.68,2072.68,52356.25,10206.27,2929.51,46.26,73.86,1835.9,22,72,5,75
2020-12-05,2439.84,2067.49,51739.82,10246.27,2933.75,45.87,74.31,1837.46,22,57,9,82
2020-12-06,2448.06,2062.25,51164.62,10281.58,2937.86,46.06,74.31,1846.1,18.12,56.76,3.65,77
2020-12-07,2456.36,2056.95,50630.66,10312.18,2941.85,45.76,73.79,1861.8,10,56,2,79
2020-12-08,2464.73,2051.61,50137.94,10338.09,2945.7,45.6,74.02,1870.8,19,69,1,75
2020-12-09,2473.17,2046.21,49686.46,10359.31,2949.43,45.52,73.73,1834.6,23,64,3,76
2020-12-10,2481.68,2040.76,49276.22,10375.82,2953.03,46.78,73.93,1833.6,15,51,2,74
2020-12-11,2490.25,2035.26,48907.22,10387.64,2956.49,46.57,73.73,1839.8,8,66,2,72
2020-12-12,2498.9,2029.7,48579.45,10394.75,2959.83,47.11,74.3,1832.55,26,63,2,73
2020-12-13,2507.62,2024.1,48292.93,10397.17,2963.04,47.25,74.29,1822.92,20.82,65.88,3.41,73
2020-12-14,2516.38,2018.5,48047.73,10394.71,2966.38,46.99,73.74,1828.7,11,0,2,69
2020-12-15,2525.26,2012.73,47843.61,10387.92,2969.08,47.62,73.86,1852.3,22,85,5,67
2020-12-16,2534.19,2006.97,47680.8,10376.24,2971.9,47.82,73.76,1856.1,24,73,9,73
2020-12-17,2543.19,2001.16,47559.24,10359.87,2974.59,48.36,73.62,1887.2,19,78,0,69
2020-12-18,2552.26,1995.3,47478.92,10338.8,2977.16,49.1,73.53,1885.7,26,101,4,72
2020-12-19,2561.39,1989.38,47439.83,10313.03,2979.6,47.86,74.28,1882.82,25,71,3,75
2020-12-20,2570.6,1983.41,47441.99,10282.57,2981.9,47.91,74.28,1882.84,20.53,67.76,3.76,78
2020-12-21,2579.88,1977.4,47485.38,10247.4,2984.08,47.74,73.6,1879.2,16,81,1,74
2020-12-22,2589.22,1971.33,47570.02,10207.54,2986.13,47.02,73.94,1866.6,6,81,6,77
2020-12-23,2598.64,1965.2,47695.89,10162.98,2988.05,48.12,74.27,1874.7,24,72,1,72
2020-12-24,2608.13,1959.03,47863,10113.72,2989.84,48.23,73.84,1879.9,17,55,7,75
2020-12-25,2617.68,1952.8,48071.36,10059.76,2991.51,47.9,73.56,1884.37,8,33,1,71
2020-12-26,2627.31,1946.53,48320.95,10001.11,2993.04,47.88,74.26,1882.03,13,65,2,64
2020-12-27,2637,1940.2,48611.78,9937.76,2994.45,47.88,74.26,1878.09,17.33,64.67,2.94,63
2020-12-28,2646.77,1933.81,48943.85,9869.7,2995.72,47.62,73.69,1877.2,12,69,8,69
2020-12-29,2656.61,1927.38,49317.16,9796.95,2996.87,48,73.54,1879.7,4,49,3,71
2020-12-30,2666.51,1920.9,49731.71,9719.51,2997.89,48.4,73.45,1891,32,87,2,70
2020-12-31,2676.49,1914.36,50187.5,9637.36,2998.78,48.52,73.13,1893.1,104,98,7,75
2021-01-01,2686.46,1908.01,50678.9,9552.92,2999.65,48.32,73.09,1898.29,2,71,6,79
2021-01-02,2696.12,1902.81,51183.37,9475.77,3000.95,48.56,74.25,1908.9,9,56,10,87
2021-01-03,2705.39,1899,51695.27,9408.31,3002.79,48.87,74.24,1924.64,20.78,68.06,4.28,88
2021-01-04,2714.28,1896.58,52214.6,9350.54,3005.17,47.62,73.09,1944.7,8,63,10,96
2021-01-05,2722.79,1895.55,52741.38,9302.47,3008.09,49.93,73.32,1952.7,8,86,12,103
2021-01-06,2730.91,1895.91,53275.59,9264.09,3011.54,50.63,73.37,1906.9,16,64,3,97
2021-01-07,2738.64,1897.65,53817.23,9235.4,3015.54,50.83,73.36,1912.3,15,69,0,97
2021-01-08,2745.99,1900.79,54366.31,9216.41,3020.08,52.24,73.45,1834.1,24,56,3,96
2021-01-09,2752.95,1905.31,54922.83,9207.11,3025.16,51.89,74.23,1806.09,29,69,1,94
2021-01-10,2759.53,1911.22,55486.78,9207.5,3030.78,52.37,74.22,1827.86,19.28,68,4.61,95
2021-01-11,2765.72,1918.52,56058.16,9217.58,3036.94,52.25,73.37,1849.6,23,60,3,97
2021-01-12,2771.52,1927.21,56636.99,9237.36,3043.64,53.21,73.51,1842.9,13,64,10,101
2021-01-13,2776.94,1937.29,57223.25,9266.83,3050.87,52.91,73.17,1853.6,15,89,6,106
2021-01-14,2781.98,1948.76,57816.94,9305.99,3058.65,53.57,73.17,1850.3,19.71,67.53,5.12,104
2021-01-15,2786.63,1961.62,58418.07,9354.84,3066.97,52.36,73.09,1829.3,19,45,13,116
2021-01-16,2790.89,1975.86,59026.64,9413.39,3075.83,53.18,74.21,1813.51,21,78,2,116
2021-01-17,2794.77,1991.5,59642.64,9481.63,3085.22,53.02,74.2,1809.54,20.82,69,5.82,119
2021-01-18,2798.27,2008.52,60266.07,9559.56,3095.16,52.85,73.16,1818.02,16,63,4,115
2021-01-19,2801.38,2026.93,60896.95,9647.19,3105.64,52.98,73.19,1839.5,19,63,4,116
2021-01-20,2804.1,2046.73,61535.26,9744.5,3116.65,53.24,73.19,1865.9,7,84,7,121
2021-01-21,2806.44,2067.93,62181,9851.51,3128.21,53.13,72.91,1865.3,38,67,3,117
2021-01-22,2808.39,2090.5,62834.18,9968.22,3140.31,52.27,72.95,1855.7,27,156,18,129
2021-01-23,2809.95,2114.47,63494.8,10094.61,3152.94,52.26,74.19,1851.55,38,90,11,130
2021-01-24,2811.14,2139.83,64162.85,10230.7,3166.12,52.32,74.18,1853.11,19.76,74.47,6.47,132
2021-01-25,2811.93,2166.58,64838.33,10376.48,3179.83,52.77,73,1854.9,32,44,4,126
2021-01-26,2812.34,2194.71,65521.26,10531.96,3194.09,52.61,72.97,1850.7,22,72.56,5.75,120
2021-01-27,2812.37,2224.23,66211.62,10697.12,3208.89,52.85,72.92,1844.9,27,57,8,125
2021-01-28,2812.01,2255.15,66909.41,10871.98,3224.22,52.34,73.04,1837.9,30,111,12,137
2021-01-29,2811.26,2287.45,67614.64,11056.53,3240.1,52.2,72.94,1847.3,30,126,17,151
2021-01-30,2810.13,2321.14,68327.31,11250.78,3256.51,53.79,74.16,1864.45,58,110,10,160
2021-01-31,2808.61,2356.22,69047.41,11454.71,3273.47,54.16,74.16,1872.76,66,59,1,156
2021-02-01,2806.71,2391.97,69756.88,11662.87,3290.73,53.55,72.91,1860.8,28.5,81.62,8.12,161
2021-02-02,2804.42,2425.49,70383.47,11853.36,3307.38,54.76,73.12,1830.5,3,79,5,156
2021-02-03,2801.75,2456.06,70909.11,12020.71,3323.19,55.69,72.92,1832.2,9,74,5,155
2021-02-04,2798.69,2483.69,71333.8,12164.91,3338.16,56.23,72.86,1788.9,15,64,5,155
2021-02-05,2795.25,2508.37,71657.55,12285.98,3352.28,56.85,72.95,1810.9,24,81,18,160
2021-02-06,2791.42,2530.1,71880.34,12383.9,3365.56,56.62,74.14,1829.24,43,70,14,172
2021-02-07,2787.2,2548.89,72002.19,12458.69,3378,57.04,74.14,1831.36,28.35,82.24,8.59,175
2021-02-08,2782.6,2564.73,72023.09,12510.33,3389.59,57.97,72.78,1831.9,20,89,6,177
2021-02-09,2777.62,2577.62,71943.04,12538.83,3400.35,58.36,72.93,1835.3,20,70,5,178
2021-02-10,2772.25,2587.57,71762.05,12544.19,3410.26,58.68,72.85,1840.6,25,69,21,192
2021-02-11,2766.49,2594.57,71480.1,12526.41,3419.32,58.24,72.81,1824.9,25,87,3,192
2021-02-12,2760.35,2598.62,71097.21,12485.49,3427.55,59.47,72.71,1821.6,17,72,13,187
2021-02-13,2753.82,2599.73,70613.37,12421.42,3434.93,59.38,74.12,1821.62,36,62,3,179
2021-02-14,2746.91,2597.88,70028.58,12334.22,3441.47,59.73,74.11,1822.33,28.24,77.88,8.82,181
2021-02-15,2739.61,2593.1,69342.84,12223.88,3447.17,60.05,72.59,1816.41,32,47,6,183
2021-02-16,2731.93,2585.36,68556.15,12090.39,3452.02,60.05,72.64,1797.2,23,69,7,185
2021-02-17,2723.86,2574.68,67668.52,11933.76,3456.03,61.14,72.93,1771.1,26,59,9,186
2021-02-18,2715.4,2561.05,66679.94,11753.99,3459.2,60.52,72.8,1773.4,20,77,15,189
2021-02-19,2706.56,2544.47,65590.41,11551.09,3461.52,59.24,72.61,1775.8,34,88,5,177
2021-02-20,2697.34,2524.95,64399.93,11325.03,3463.01,61.35,74.1,1784.96,26,62,4,171
2021-02-21,2687.73,2502.48,63108.5,11075.84,3463.65,61.53,74.09,1797.72,23.41,71.71,8.47,178
2021-02-22,2677.73,2477.06,61716.13,10803.51,3463.44,61.49,72.55,1806.7,28,73,6,176
2021-02-23,2667.35,2448.7,60222.8,10508.04,3462.4,61.67,72.44,1804.4,27,69,5,176
2021-02-24,2656.58,2417.38,58628.53,10189.42,3460.51,63.22,72.38,1796.4,25,51,17,188
2021-02-25,2645.43,2383.13,56933.31,9847.67,3457.78,63.53,72.4,1774.4,25,77,7,190
2021-02-26,2633.89,2345.92,55137.14,9482.77,3454.2,61.5,73.15,1728.1,36,103,5,177
2021-02-27,2621.97,2305.77,53240.03,9094.73,3449.79,61.85,74.07,1705.41,66,113,11,174
2021-02-28,2609.66,2262.67,51241.96,8683.56,3444.53,61.82,74.07,1710.31,52,50,0,165
2021-03-01,2596.97,2217.53,49180.38,8257.75,3438.56,60.64,73.6,1722.5,1,52,6,165
2021-03-02,2583.89,2174,47205.02,7851.38,3432.43,59.75,73.31,1733.1,14,45,6,166
2021-03-03,2570.42,2132.99,45353.29,7472.96,3426.27,61.28,73.28,1715.3,16,61,5,150
2021-03-04,2556.57,2094.49,43625.21,7122.49,3420.07,63.83,72.88,1700.2,13,77,3,150
2021-03-05,2542.34,2058.51,42020.78,6799.97,3413.85,66.09,73.13,1698,25,69,5,142
2021-03-06,2527.72,2025.05,40539.98,6505.39,3407.6,63.6,74.05,1683.1,33,67,8,147
2021-03-07,2512.71,1994.1,39182.84,6238.77,3401.31,64.19,74.05,1667.79,27.47,68.89,6.84,145
2021-03-08,2497.32,1965.67,37949.33,6000.1,3395,65.05,73.13,1677.7,20,55,8,147
2021-03-09,2481.54,1939.75,36839.47,5789.37,3388.65,64.01,73.33,1716.6,22,75,7,147
2021-03-10,2465.38,1916.35,35853.26,5606.6,3382.27,64.44,72.78,1721.5,30,62,10,148
2021-03-11,2448.83,1895.47,34990.69,5451.77,3375.87,66.02,72.71,1722.3,21,55,7,140
2021-03-12,2431.9,1877.1,34251.76,5324.9,3369.43,65.61,72.64,1719.5,31,53,3,138
2021-03-13,2414.58,1861.25,33636.48,5225.97,3362.96,65.59,74.03,1721.84,39,58,5,139
2021-03-14,2396.87,1847.92,33144.84,5155,3356.47,65.16,74.02,1724.66,27.58,66.58,6.53,137
2021-03-15,2378.78,1837.1,32776.84,5111.97,3349.94,65.39,72.68,1728.9,24,64,12,143
2021-03-16,2360.31,1828.8,32532.49,5096.89,3343.38,64.8,72.52,1730.6,25,69,10,148
2021-03-17,2341.45,1823.01,32411.79,5109.76,3336.79,64.6,72.52,1726.8,24,66,7,138
2021-03-18,2322.2,1819.75,32414.72,5150.59,3330.17,60,72.3,1732.2,23,57,7,138
2021-03-19,2301.85,1818.14,32541.42,5219.35,3324.04,61.42,72.67,1741.4,25,0,8,141
2021-03-22,2239.87,1831.6,33663.92,5593.93,3303.92,61.55,72.4,1737.8,35,0,3,133
2021-03-23,2220.19,1841.15,34284.08,5773.93,3296.62,57.76,72.38,1724.7,32,40,10,143
2021-03-24,2198.63,1852.97,35028.88,5982.45,3289.81,61.18,72.61,1732.9,34,98,7,144
2021-03-25,2176.69,1867.32,35897.32,6218.92,3282.98,58.56,72.65,1724.9,41,88,6,144
